timestamp,total_damage_window,total_kills_window,total_healed_window,total_deaths_window,is_fight
2024-11-28 19:22:22.157000+00:00,1272.760000000002,0.0,706.19,0.0,True
2024-11-28 19:22:22.218000+00:00,1272.760000000002,0.0,706.19,0.0,True
2024-11-28 19:22:22.266000+00:00,1272.760000000002,0.0,706.19,0.0,True
2024-11-28 19:22:22.608000+00:00,1366.6900000000014,1.0,742.4700000000003,0.0,True
2024-11-28 19:22:22.644000+00:00,1366.6900000000014,1.0,742.4700000000003,0.0,True
2024-11-28 19:22:22.692000+00:00,1366.6900000000014,1.0,742.4700000000003,0.0,True
2024-11-28 19:22:23.625000+00:00,1611.6900000000014,1.0,902.7600000000007,0.0,True
2024-11-28 19:22:23.651000+00:00,1611.6900000000014,1.0,902.7600000000007,0.0,True
2024-11-28 19:22:23.696000+00:00,1611.6900000000014,1.0,902.7600000000007,0.0,True
2024-11-28 19:22:24.056000+00:00,1847.380000000001,1.0,916.340000000001,0.0,True
2024-11-28 19:22:24.091000+00:00,1847.380000000001,1.0,916.340000000001,0.0,True
2024-11-28 19:22:24.123000+00:00,1847.380000000001,1.0,916.340000000001,0.0,True
2024-11-28 19:22:24.560000+00:00,1953.1100000000006,1.0,945.1400000000008,0.0,True
2024-11-28 19:22:24.643000+00:00,1953.1100000000006,1.0,945.1400000000008,0.0,True
2024-11-28 19:22:25.040000+00:00,1889.3499999999995,1.0,979.610000000001,0.0,True
2024-11-28 19:22:25.074000+00:00,1889.3499999999995,1.0,979.610000000001,0.0,True
2024-11-28 19:22:25.117000+00:00,1889.3499999999995,1.0,979.610000000001,0.0,True
2024-11-28 19:22:25.515000+00:00,1700.3499999999995,1.0,1209.3500000000004,0.0,True
2024-11-28 19:22:25.549000+00:00,1700.3499999999995,1.0,1209.3500000000004,0.0,True
2024-11-28 19:22:25.593000+00:00,1700.3499999999995,1.0,1209.3500000000004,0.0,True
2024-11-28 19:22:25.986000+00:00,1683.8499999999995,1.0,1229.2600000000002,0.0,True
2024-11-28 19:22:26.017000+00:00,1683.8499999999995,1.0,1229.2600000000002,0.0,True
2024-11-28 19:22:26.403000+00:00,1660.7299999999996,1.0,1222.440000000001,0.0,True
2024-11-28 19:22:26.474000+00:00,1660.7299999999996,1.0,1222.440000000001,0.0,True
2024-11-28 19:22:26.523000+00:00,1660.7299999999996,1.0,1222.440000000001,0.0,True
2024-11-28 19:22:26.904000+00:00,1592.0099999999993,1.0,1171.0500000000006,0.0,True
2024-11-28 19:22:26.954000+00:00,1592.0099999999993,1.0,1171.0500000000006,0.0,True
2024-11-28 19:22:27.336000+00:00,1554.9699999999993,1.0,1192.7500000000005,0.0,True
2024-11-28 19:22:27.400000+00:00,1554.9699999999993,1.0,1192.7500000000005,0.0,True
2024-11-28 19:22:27.425000+00:00,1554.9699999999993,1.0,1192.7500000000005,0.0,True
2024-11-28 19:22:27.862000+00:00,1455.9699999999993,1.0,1368.5699999999993,0.0,True
2024-11-28 19:22:27.899000+00:00,1455.9699999999993,1.0,1368.5699999999993,0.0,True
2024-11-28 19:22:27.937000+00:00,1455.9699999999993,1.0,1368.5699999999993,0.0,True
2024-11-28 19:22:28.288000+00:00,1455.9699999999993,1.0,1382.8299999999995,0.0,True
2024-11-28 19:22:28.338000+00:00,1455.9699999999993,1.0,1382.8299999999995,0.0,True
2024-11-28 19:22:28.369000+00:00,1455.9699999999993,1.0,1382.8299999999995,0.0,True
2024-11-28 19:22:28.403000+00:00,1455.9699999999993,1.0,1382.8299999999995,0.0,True
2024-11-28 19:22:28.808000+00:00,1349.7299999999996,1.0,1346.6000000000008,0.0,True
2024-11-28 19:22:28.859000+00:00,1349.7299999999996,1.0,1346.6000000000008,0.0,True
2024-11-28 19:22:29.194000+00:00,1237.2299999999996,1.0,1280.1999999999998,0.0,True
2024-11-28 19:22:29.274000+00:00,1237.2299999999996,1.0,1280.1999999999998,0.0,True
2024-11-28 19:22:29.321000+00:00,1237.2299999999996,1.0,1280.1999999999998,0.0,True
2024-11-28 19:22:29.359000+00:00,1237.2299999999996,1.0,1280.1999999999998,0.0,True
2024-11-28 19:22:29.667000+00:00,1162.2299999999996,1.0,1254.1999999999998,0.0,True
2024-11-28 19:22:29.695000+00:00,1162.2299999999996,1.0,1254.1999999999998,0.0,True
2024-11-28 19:22:29.751000+00:00,1162.2299999999996,1.0,1254.1999999999998,0.0,True
2024-11-28 19:22:29.792000+00:00,1162.2299999999996,1.0,1254.1999999999998,0.0,True
2024-11-28 19:22:30.155000+00:00,1140.9499999999998,1.0,1150.2799999999997,0.0,True
2024-11-28 19:22:30.223000+00:00,1140.9499999999998,1.0,1150.2799999999997,0.0,True
2024-11-28 19:22:30.250000+00:00,1140.9499999999998,1.0,1150.2799999999997,0.0,True
2024-11-28 19:22:30.626000+00:00,1076.5599999999995,1.0,1139.9099999999999,0.0,True
2024-11-28 19:22:30.695000+00:00,1076.5599999999995,1.0,1139.9099999999999,0.0,True
2024-11-28 19:22:30.752000+00:00,1076.5599999999995,1.0,1139.9099999999999,0.0,True
2024-11-28 19:22:31.084000+00:00,1114.8099999999995,1.0,1100.2199999999998,0.0,True
2024-11-28 19:22:31.151000+00:00,1114.8099999999995,1.0,1100.2199999999998,0.0,True
2024-11-28 19:22:31.203000+00:00,1114.8099999999995,1.0,1100.2199999999998,0.0,True
2024-11-28 19:22:31.562000+00:00,1119.9700000000003,1.0,953.8899999999999,0.0,True
2024-11-28 19:22:31.596000+00:00,1119.9700000000003,1.0,953.8899999999999,0.0,True
2024-11-28 19:22:31.629000+00:00,1119.9700000000003,1.0,953.8899999999999,0.0,True
2024-11-28 19:22:31.675000+00:00,1119.9700000000003,1.0,953.8899999999999,0.0,True
2024-11-28 19:22:32.037000+00:00,883.2499999999991,1.0,1007.81,0.0,True
2024-11-28 19:22:32.063000+00:00,883.2499999999991,1.0,1007.81,0.0,True
2024-11-28 19:22:32.148000+00:00,883.2499999999991,1.0,1007.81,0.0,True
2024-11-28 19:22:32.503000+00:00,754.5699999999988,0.0,997.5299999999997,0.0,True
2024-11-28 19:22:32.533000+00:00,754.5699999999988,0.0,997.5299999999997,0.0,True
2024-11-28 19:22:32.601000+00:00,754.5699999999988,0.0,997.5299999999997,0.0,True
2024-11-28 19:22:32.631000+00:00,754.5699999999988,0.0,997.5299999999997,0.0,True
2024-11-28 19:22:32.965000+00:00,654.6899999999996,0.0,1024.4799999999996,0.0,True
2024-11-28 19:22:33.001000+00:00,654.6899999999996,0.0,1024.4799999999996,0.0,True
2024-11-28 19:22:33.448000+00:00,604.6899999999996,0.0,889.8599999999992,0.0,True
2024-11-28 19:22:33.476000+00:00,604.6899999999996,0.0,889.8599999999992,0.0,True
2024-11-28 19:22:33.925000+00:00,369.0,0.0,949.579999999999,0.0,True
2024-11-28 19:22:33.961000+00:00,369.0,0.0,949.579999999999,0.0,True
2024-11-28 19:22:35.433000+00:00,600.3200000000006,0.0,634.1399999999994,0.0,True
2024-11-28 19:22:35.887000+00:00,654.8200000000006,0.0,590.8599999999992,0.0,True
2024-11-28 19:22:36.242000+00:00,814.0700000000006,0.0,579.079999999999,0.0,True
2024-11-28 19:22:36.381000+00:00,814.0700000000006,0.0,579.079999999999,0.0,True
2024-11-28 19:22:36.719000+00:00,841.0700000000006,0.0,563.0499999999993,0.0,True
2024-11-28 19:22:36.748000+00:00,841.0700000000006,0.0,563.0499999999993,0.0,True
2024-11-28 19:22:36.842000+00:00,841.0700000000006,0.0,563.0499999999993,0.0,True
2024-11-28 19:22:37.192000+00:00,972.21,0.0,542.4999999999995,0.0,True
2024-11-28 19:22:37.273000+00:00,972.21,0.0,542.4999999999995,0.0,True
2024-11-28 19:22:37.749000+00:00,1046.21,0.0,422.5500000000002,0.0,True
2024-11-28 19:22:37.779000+00:00,1046.21,0.0,422.5500000000002,0.0,True
2024-11-28 19:22:38.248000+00:00,1186.4300000000003,0.0,420.28999999999996,1.0,True
2024-11-28 19:22:38.617000+00:00,1417.75,1.0,456.6499999999992,1.0,True
2024-11-28 19:22:38.648000+00:00,1417.75,1.0,456.6499999999992,1.0,True
2024-11-28 19:22:38.735000+00:00,1417.75,1.0,456.6499999999992,1.0,True
2024-11-28 19:22:39.121000+00:00,1730.25,2.0,460.28999999999996,2.0,True
2024-11-28 19:22:39.163000+00:00,1730.25,2.0,460.28999999999996,2.0,True
2024-11-28 19:22:39.194000+00:00,1730.25,2.0,460.28999999999996,2.0,True
2024-11-28 19:22:39.638000+00:00,1784.25,2.0,477.57000000000016,2.0,True
2024-11-28 19:22:40.099000+00:00,1784.25,2.0,489.09000000000015,2.0,True
2024-11-28 19:22:40.474000+00:00,1724.25,2.0,506.8499999999999,2.0,True
2024-11-28 19:22:40.597000+00:00,1724.25,2.0,506.8499999999999,2.0,True
2024-11-28 19:22:40.939000+00:00,1686.0,2.0,547.7599999999998,2.0,True
2024-11-28 19:22:41.018000+00:00,1686.0,2.0,547.7599999999998,2.0,True
2024-11-28 19:22:41.083000+00:00,1686.0,2.0,547.7599999999998,2.0,True
2024-11-28 19:22:41.499000+00:00,1680.8399999999992,2.0,600.1799999999998,2.0,True
2024-11-28 19:22:41.562000+00:00,1680.8399999999992,2.0,600.1799999999998,2.0,True
2024-11-28 19:22:41.948000+00:00,1671.6599999999999,2.0,693.0800000000004,2.0,True
2024-11-28 19:22:42.008000+00:00,1671.6599999999999,2.0,693.0800000000004,2.0,True
2024-11-28 19:22:42.037000+00:00,1671.6599999999999,2.0,693.0800000000004,2.0,True
2024-11-28 19:22:42.352000+00:00,1661.58,2.0,673.2200000000003,2.0,True
2024-11-28 19:22:42.401000+00:00,1661.58,2.0,673.2200000000003,2.0,True
2024-11-28 19:22:42.439000+00:00,1661.58,2.0,673.2200000000003,2.0,True
2024-11-28 19:22:42.495000+00:00,1661.58,2.0,673.2200000000003,2.0,True
2024-11-28 19:22:42.821000+00:00,1635.5499999999993,3.0,642.7600000000007,2.0,True
2024-11-28 19:22:42.914000+00:00,1635.5499999999993,3.0,642.7600000000007,2.0,True
2024-11-28 19:22:42.979000+00:00,1635.5499999999993,3.0,642.7600000000007,2.0,True
2024-11-28 19:22:43.146000+00:00,1684.289999999999,3.0,675.6400000000008,2.0,True
2024-11-28 19:22:43.294000+00:00,1624.289999999999,3.0,680.5500000000006,2.0,True
2024-11-28 19:22:43.355000+00:00,1624.289999999999,3.0,680.5500000000006,2.0,True
2024-11-28 19:22:43.409000+00:00,1624.289999999999,3.0,680.5500000000006,2.0,True
2024-11-28 19:22:43.445000+00:00,1624.289999999999,3.0,680.5500000000006,2.0,True
2024-11-28 19:22:43.792000+00:00,1796.289999999999,4.0,610.6300000000006,2.0,True
2024-11-28 19:22:43.828000+00:00,1796.289999999999,4.0,610.6300000000006,2.0,True
2024-11-28 19:22:43.859000+00:00,1796.289999999999,4.0,610.6300000000006,2.0,True
2024-11-28 19:22:43.901000+00:00,1796.289999999999,4.0,610.6300000000006,2.0,True
2024-11-28 19:22:44.249000+00:00,1590.7599999999993,4.0,603.3499999999995,2.0,True
2024-11-28 19:22:44.379000+00:00,1590.7599999999993,4.0,603.3499999999995,2.0,True
2024-11-28 19:22:44.854000+00:00,1440.7599999999993,4.0,592.9799999999996,2.0,True
2024-11-28 19:22:45.336000+00:00,1440.7599999999993,4.0,582.1799999999998,3.0,True
2024-11-28 19:22:45.732000+00:00,1386.2599999999993,5.0,589.6700000000001,3.0,True
2024-11-28 19:22:45.774000+00:00,1386.2599999999993,5.0,589.6700000000001,3.0,True
2024-11-28 19:22:46.198000+00:00,1250.1799999999994,6.0,559.4899999999998,3.0,True
2024-11-28 19:22:46.242000+00:00,1250.1799999999994,6.0,559.4899999999998,3.0,True
2024-11-28 19:22:46.284000+00:00,1272.1799999999994,6.0,559.4899999999998,3.0,True
2024-11-28 19:22:46.694000+00:00,1218.1799999999994,6.0,550.69,3.0,True
2024-11-28 19:22:46.722000+00:00,1218.1799999999994,6.0,550.69,3.0,True
2024-11-28 19:22:47.179000+00:00,1107.3999999999996,6.0,542.1099999999997,3.0,True
2024-11-28 19:22:47.539000+00:00,1039.6499999999996,7.0,469.30999999999995,3.0,True
2024-11-28 19:22:47.608000+00:00,1039.6499999999996,7.0,469.30999999999995,3.0,True
2024-11-28 19:22:47.657000+00:00,1039.6499999999996,7.0,469.30999999999995,3.0,True
2024-11-28 19:22:48.005000+00:00,947.0199999999993,7.0,457.30999999999995,3.0,True
2024-11-28 19:22:48.118000+00:00,947.0199999999993,7.0,457.30999999999995,3.0,True
2024-11-28 19:22:48.148000+00:00,947.0199999999993,7.0,457.30999999999995,2.0,True
2024-11-28 19:22:48.467000+00:00,735.3799999999999,6.0,405.7899999999995,2.0,True
2024-11-28 19:22:48.516000+00:00,735.3799999999999,6.0,405.7899999999995,2.0,True
2024-11-28 19:22:48.566000+00:00,735.3799999999999,6.0,405.7899999999995,2.0,True
2024-11-28 19:22:48.597000+00:00,735.3799999999999,6.0,405.7899999999995,2.0,True
2024-11-28 19:22:49.058000+00:00,566.3699999999999,5.0,412.50999999999976,1.0,True
2024-11-28 19:22:50.312000+00:00,588.29,5.0,424.0299999999993,1.0,True
2024-11-28 19:22:50.435000+00:00,588.29,5.0,406.2699999999995,1.0,True
2024-11-28 19:22:50.493000+00:00,588.29,5.0,406.2699999999995,1.0,True
2024-11-28 19:22:50.824000+00:00,588.29,5.0,389.67999999999984,1.0,True
2024-11-28 19:22:50.949000+00:00,588.29,5.0,389.67999999999984,1.0,True
2024-11-28 19:22:51.281000+00:00,588.29,5.0,442.02,1.0,True
2024-11-28 19:22:51.407000+00:00,588.29,5.0,418.98,1.0,True
2024-11-28 19:22:51.764000+00:00,670.29,5.0,272.1599999999994,1.0,True
2024-11-28 19:22:51.876000+00:00,670.29,5.0,272.1599999999994,1.0,True
2024-11-28 19:22:52.265000+00:00,792.29,5.0,294.8199999999997,1.0,True
2024-11-28 19:22:52.830000+00:00,943.1999999999998,4.0,278.1599999999994,1.0,True
2024-11-28 19:22:53.170000+00:00,954.46,4.0,257.16999999999916,1.0,True
2024-11-28 19:22:53.219000+00:00,954.46,4.0,257.16999999999916,1.0,True
2024-11-28 19:22:53.316000+00:00,954.46,4.0,257.16999999999916,1.0,True
2024-11-28 19:22:53.639000+00:00,782.46,3.0,262.329999999999,1.0,True
2024-11-28 19:22:53.710000+00:00,782.46,3.0,262.329999999999,1.0,True
2024-11-28 19:22:53.772000+00:00,782.46,3.0,262.329999999999,1.0,True
2024-11-28 19:22:54.164000+00:00,782.46,3.0,254.48999999999978,2.0,True
2024-11-28 19:22:54.238000+00:00,782.46,3.0,254.48999999999978,2.0,True
2024-11-28 19:22:54.692000+00:00,782.46,3.0,270.3299999999999,2.0,True
2024-11-28 19:22:55.189000+00:00,782.46,3.0,281.8499999999999,2.0,True
2024-11-28 19:22:55.609000+00:00,782.46,2.0,291.6399999999999,1.0,True
2024-11-28 19:22:55.654000+00:00,782.46,2.0,291.6399999999999,1.0,True
2024-11-28 19:22:56.075000+00:00,759.29,1.0,302.1399999999999,1.0,True
2024-11-28 19:22:56.122000+00:00,759.29,1.0,302.1399999999999,1.0,True
2024-11-28 19:22:56.461000+00:00,737.29,1.0,316.21999999999935,1.0,True
2024-11-28 19:22:56.552000+00:00,737.29,1.0,316.21999999999935,1.0,True
2024-11-28 19:22:56.938000+00:00,716.9300000000003,1.0,324.3199999999997,1.0,True
2024-11-28 19:22:57.027000+00:00,716.9300000000003,1.0,324.3199999999997,1.0,True
2024-11-28 19:22:57.078000+00:00,716.9300000000003,1.0,324.3199999999997,1.0,True
2024-11-28 19:22:57.445000+00:00,710.6800000000003,0.0,336.3199999999997,1.0,True
2024-11-28 19:22:57.508000+00:00,710.6800000000003,0.0,336.3199999999997,1.0,True
2024-11-28 19:22:57.548000+00:00,710.6800000000003,0.0,336.3199999999997,1.0,True
2024-11-28 19:22:57.988000+00:00,663.0900000000004,0.0,352.6399999999999,1.0,True
2024-11-28 19:22:58.018000+00:00,663.0900000000004,0.0,352.6399999999999,1.0,True
2024-11-28 19:22:58.469000+00:00,643.4100000000001,0.0,346.8800000000001,1.0,True
2024-11-28 19:22:58.854000+00:00,627.8299999999999,1.0,329.1199999999999,1.0,True
2024-11-28 19:22:58.951000+00:00,627.8299999999999,1.0,329.1199999999999,1.0,True
2024-11-28 19:22:59.418000+00:00,561.5799999999999,1.0,371.9200000000001,1.0,True
2024-11-28 19:22:59.877000+00:00,551.9099999999999,1.0,383.9200000000001,1.0,True
2024-11-28 19:23:00.357000+00:00,551.9099999999999,1.0,354.6400000000003,1.0,True
2024-11-28 19:23:00.822000+00:00,551.9099999999999,1.0,330.32000000000016,1.0,True
2024-11-28 19:23:01.310000+00:00,667.1100000000001,1.0,245.84000000000015,1.0,True
2024-11-28 19:23:01.768000+00:00,585.1100000000001,1.0,245.84000000000015,1.0,True
2024-11-28 19:23:02.233000+00:00,463.1100000000001,1.0,217.03999999999996,1.0,True
2024-11-28 19:23:02.713000+00:00,303.1100000000001,1.0,205.51999999999998,1.0,False
2024-11-28 19:23:03.594000+00:00,270.1100000000001,1.0,195.80000000000064,1.0,False
2024-11-28 19:23:04.073000+00:00,277.6100000000001,1.0,217.30000000000064,0.0,False
2024-11-28 19:23:04.122000+00:00,277.6100000000001,1.0,217.30000000000064,0.0,False
2024-11-28 19:23:04.581000+00:00,277.6100000000001,1.0,218.1800000000003,0.0,False
2024-11-28 19:23:05.945000+00:00,280.9100000000003,2.0,208.32000000000016,0.0,False
2024-11-28 19:23:07.811000+00:00,303.4100000000003,2.0,203.26000000000022,0.0,False
2024-11-28 19:23:08.254000+00:00,303.4100000000003,2.0,203.26000000000022,0.0,True
2024-11-28 19:23:08.282000+00:00,303.4100000000003,2.0,203.26000000000022,0.0,False
2024-11-28 19:23:08.747000+00:00,175.50000000000045,1.0,203.26000000000022,0.0,False
2024-11-28 19:23:08.810000+00:00,175.50000000000045,1.0,203.26000000000022,0.0,False
2024-11-28 19:23:09.210000+00:00,175.50000000000045,1.0,149.42000000000007,0.0,False
2024-11-28 19:23:09.670000+00:00,175.50000000000045,1.0,163.42000000000007,0.0,False
2024-11-28 19:23:10.095000+00:00,175.50000000000045,1.0,172.05999999999995,0.0,False
2024-11-28 19:23:10.155000+00:00,175.50000000000045,1.0,172.05999999999995,0.0,False
2024-11-28 19:23:10.619000+00:00,175.50000000000045,1.0,172.05999999999995,0.0,False
2024-11-28 19:23:11.088000+00:00,60.30000000000018,1.0,172.05999999999995,0.0,False
2024-11-28 19:23:11.552000+00:00,60.30000000000018,1.0,172.05999999999995,0.0,False
2024-11-28 19:23:11.624000+00:00,60.30000000000018,1.0,172.05999999999995,0.0,False
2024-11-28 19:23:12.026000+00:00,60.30000000000018,1.0,172.05999999999995,0.0,False
2024-11-28 19:23:12.451000+00:00,66.86999999999989,1.0,177.3399999999997,0.0,False
2024-11-28 19:23:14.452000+00:00,354.89999999999986,1.0,123.24999999999955,0.0,False
2024-11-28 19:23:14.922000+00:00,620.3999999999999,1.0,146.8199999999997,0.0,False
2024-11-28 19:23:17.237000+00:00,656.0599999999997,0.0,263.87999999999965,0.0,True
2024-11-28 19:23:17.273000+00:00,656.0599999999997,0.0,263.87999999999965,0.0,True
2024-11-28 19:23:17.701000+00:00,633.5599999999997,0.0,342.8599999999997,0.0,True
2024-11-28 19:23:18.565000+00:00,633.5599999999997,0.0,371.17999999999984,0.0,True
2024-11-28 19:23:18.613000+00:00,633.5599999999997,0.0,371.17999999999984,0.0,True
2024-11-28 19:23:18.655000+00:00,633.5599999999997,0.0,371.17999999999984,0.0,True
2024-11-28 19:23:18.711000+00:00,633.5599999999997,0.0,371.17999999999984,0.0,True
2024-11-28 19:23:19.090000+00:00,633.5599999999997,0.0,383.17999999999984,0.0,True
2024-11-28 19:23:19.153000+00:00,633.5599999999997,0.0,383.17999999999984,0.0,True
2024-11-28 19:23:19.536000+00:00,708.5599999999997,0.0,367.1199999999999,0.0,True
2024-11-28 19:23:19.584000+00:00,708.5599999999997,0.0,367.1199999999999,0.0,True
2024-11-28 19:23:19.625000+00:00,708.5599999999997,0.0,367.1199999999999,0.0,True
2024-11-28 19:23:20.025000+00:00,708.5599999999997,0.0,374.0300000000002,0.0,True
2024-11-28 19:23:20.057000+00:00,708.5599999999997,0.0,374.0300000000002,0.0,True
2024-11-28 19:23:20.102000+00:00,708.5599999999997,0.0,374.0300000000002,0.0,True
2024-11-28 19:23:20.484000+00:00,714.8099999999997,1.0,384.4000000000001,0.0,True
2024-11-28 19:23:20.517000+00:00,714.8099999999997,1.0,384.4000000000001,0.0,True
2024-11-28 19:23:20.565000+00:00,714.8099999999997,1.0,384.4000000000001,0.0,True
2024-11-28 19:23:20.950000+00:00,787.3099999999997,1.0,400.3800000000001,0.0,True
2024-11-28 19:23:20.992000+00:00,787.3099999999997,1.0,400.3800000000001,0.0,True
2024-11-28 19:23:21.458000+00:00,846.95,1.0,411.4200000000001,0.0,True
2024-11-28 19:23:21.485000+00:00,846.95,1.0,411.4200000000001,0.0,True
2024-11-28 19:23:21.925000+00:00,921.95,1.0,492.17999999999984,0.0,True
2024-11-28 19:23:22.411000+00:00,1017.8200000000008,1.0,486.9000000000001,0.0,True
2024-11-28 19:23:22.438000+00:00,1017.8200000000008,1.0,486.9000000000001,0.0,True
2024-11-28 19:23:22.871000+00:00,1141.5600000000006,1.0,506.6300000000001,0.0,True
2024-11-28 19:23:23.349000+00:00,1206.5600000000006,1.0,554.4700000000003,0.0,True
2024-11-28 19:23:23.816000+00:00,936.0300000000007,1.0,558.3100000000004,0.0,True
2024-11-28 19:23:24.188000+00:00,929.0300000000007,1.0,562.6300000000006,0.0,True
2024-11-28 19:23:24.279000+00:00,929.0300000000007,1.0,562.6300000000006,0.0,True
2024-11-28 19:23:24.754000+00:00,690.1100000000006,1.0,536.3800000000006,0.0,True
2024-11-28 19:23:25.178000+00:00,836.210000000001,1.0,498.1100000000001,0.0,True
2024-11-28 19:23:25.226000+00:00,836.210000000001,1.0,498.1100000000001,0.0,True
2024-11-28 19:23:25.641000+00:00,843.4100000000008,1.0,529.4200000000001,0.0,True
2024-11-28 19:23:25.704000+00:00,843.4100000000008,1.0,529.4200000000001,0.0,True
2024-11-28 19:23:26.080000+00:00,1100.9100000000008,1.0,576.6500000000001,0.0,True
2024-11-28 19:23:26.184000+00:00,1100.9100000000008,1.0,576.6500000000001,0.0,True
2024-11-28 19:23:26.645000+00:00,1133.5300000000007,1.0,569.7000000000003,1.0,True
2024-11-28 19:23:26.676000+00:00,1133.5300000000007,1.0,569.7000000000003,1.0,True
2024-11-28 19:23:27.103000+00:00,1216.0300000000007,1.0,571.2800000000007,1.0,True
2024-11-28 19:23:27.142000+00:00,1216.0300000000007,1.0,571.2800000000007,1.0,True
2024-11-28 19:23:27.480000+00:00,1351.4000000000005,1.0,503.8200000000006,1.0,True
2024-11-28 19:23:27.572000+00:00,1351.4000000000005,1.0,503.8200000000006,1.0,True
2024-11-28 19:23:27.601000+00:00,1351.4000000000005,1.0,503.8200000000006,1.0,True
2024-11-28 19:23:28.048000+00:00,1660.9000000000005,1.0,492.30000000000064,1.0,True
2024-11-28 19:23:28.084000+00:00,1660.9000000000005,1.0,492.30000000000064,1.0,True
2024-11-28 19:23:28.516000+00:00,1927.1800000000003,2.0,475.50000000000045,1.0,True
2024-11-28 19:23:28.556000+00:00,1927.1800000000003,2.0,475.50000000000045,1.0,True
2024-11-28 19:23:28.984000+00:00,2082.5299999999997,2.0,463.50000000000045,1.0,True
2024-11-28 19:23:29.022000+00:00,2082.5299999999997,2.0,463.50000000000045,1.0,True
2024-11-28 19:23:29.437000+00:00,2123.5299999999997,2.0,456.63000000000056,1.0,True
2024-11-28 19:23:29.497000+00:00,2123.5299999999997,2.0,456.63000000000056,1.0,True
2024-11-28 19:23:29.864000+00:00,2273.5299999999997,2.0,536.3400000000001,2.0,True
2024-11-28 19:23:29.907000+00:00,2273.5299999999997,2.0,536.3400000000001,2.0,True
2024-11-28 19:23:29.957000+00:00,2273.5299999999997,2.0,536.3400000000001,2.0,True
2024-11-28 19:23:30.376000+00:00,2313.2799999999997,2.0,595.0900000000006,2.0,True
2024-11-28 19:23:30.432000+00:00,2313.2799999999997,2.0,595.0900000000006,2.0,True
2024-11-28 19:23:30.812000+00:00,2240.7799999999997,2.0,699.7100000000005,2.0,True
2024-11-28 19:23:30.862000+00:00,2240.7799999999997,2.0,699.7100000000005,2.0,True
2024-11-28 19:23:30.907000+00:00,2240.7799999999997,2.0,699.7100000000005,2.0,True
2024-11-28 19:23:31.280000+00:00,2181.1399999999994,2.0,688.6700000000005,2.0,True
2024-11-28 19:23:31.337000+00:00,2181.1399999999994,2.0,688.6700000000005,2.0,True
2024-11-28 19:23:31.398000+00:00,2181.1399999999994,2.0,688.6700000000005,2.0,True
2024-11-28 19:23:31.527000+00:00,2284.489999999999,5.0,688.6700000000005,2.0,True
2024-11-28 19:23:31.744000+00:00,2209.489999999999,5.0,607.9100000000008,2.0,True
2024-11-28 19:23:31.802000+00:00,2209.489999999999,5.0,607.9100000000008,2.0,True
2024-11-28 19:23:31.844000+00:00,2209.489999999999,5.0,607.9100000000008,2.0,True
2024-11-28 19:23:32.183000+00:00,2107.0499999999984,5.0,607.9100000000008,2.0,True
2024-11-28 19:23:32.219000+00:00,2107.0499999999984,5.0,607.9100000000008,2.0,True
2024-11-28 19:23:32.265000+00:00,2107.0499999999984,5.0,607.9100000000008,2.0,True
2024-11-28 19:23:32.309000+00:00,2107.0499999999984,5.0,607.9100000000008,2.0,True
2024-11-28 19:23:32.681000+00:00,2032.8099999999986,5.0,664.6200000000008,2.0,True
2024-11-28 19:23:32.724000+00:00,2032.8099999999986,5.0,664.6200000000008,2.0,True
2024-11-28 19:23:32.755000+00:00,2032.8099999999986,5.0,664.6200000000008,2.0,True
2024-11-28 19:23:32.810000+00:00,2032.8099999999986,5.0,664.6200000000008,2.0,True
2024-11-28 19:23:33.121000+00:00,2011.8099999999986,5.0,621.7000000000007,2.0,True
2024-11-28 19:23:33.164000+00:00,2011.8099999999986,5.0,621.7000000000007,2.0,True
2024-11-28 19:23:33.194000+00:00,2011.8099999999986,5.0,621.7000000000007,2.0,True
2024-11-28 19:23:33.610000+00:00,2123.3099999999986,5.0,687.8600000000006,2.0,True
2024-11-28 19:23:33.646000+00:00,2123.3099999999986,5.0,687.8600000000006,2.0,True
2024-11-28 19:23:33.683000+00:00,2123.3099999999986,5.0,687.8600000000006,2.0,True
2024-11-28 19:23:34.119000+00:00,2088.3099999999986,5.0,683.5400000000004,3.0,True
2024-11-28 19:23:34.170000+00:00,2088.3099999999986,5.0,683.5400000000004,3.0,True
2024-11-28 19:23:34.532000+00:00,2195.039999999998,8.0,673.94,3.0,True
2024-11-28 19:23:34.577000+00:00,2195.039999999998,8.0,673.94,3.0,True
2024-11-28 19:23:34.678000+00:00,2195.039999999998,8.0,673.94,3.0,True
2024-11-28 19:23:34.842000+00:00,2262.039999999998,8.0,700.4099999999999,3.0,True
2024-11-28 19:23:35.004000+00:00,2115.939999999998,8.0,694.8100000000004,3.0,True
2024-11-28 19:23:35.050000+00:00,2115.939999999998,8.0,694.8100000000004,3.0,True
2024-11-28 19:23:35.518000+00:00,2108.739999999998,8.0,619.4100000000003,3.0,True
2024-11-28 19:23:35.604000+00:00,2108.739999999998,8.0,619.4100000000003,3.0,True
2024-11-28 19:23:36.417000+00:00,1979.659999999998,8.0,607.0099999999998,3.0,True
2024-11-28 19:23:36.478000+00:00,1979.659999999998,8.0,607.0099999999998,3.0,True
2024-11-28 19:23:37.365000+00:00,1841.2499999999982,8.0,587.1700000000001,2.0,True
2024-11-28 19:23:37.407000+00:00,1841.2499999999982,8.0,587.1700000000001,2.0,True
