timestamp,total_kills_delta,total_damage_delta,total_healed_delta,total_deaths_delta,is_fight
2024-11-28 19:16:32.617000+00:00,1.0,40.0,0.0,0.0,True
2024-11-28 19:16:32.632000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:32.694000+00:00,0.0,49.544200000000004,0.0,0.0,False
2024-11-28 19:16:32.731000+00:00,1.0,145.12600000000003,0.0,0.0,True
2024-11-28 19:16:33.138000+00:00,0.0,85.0,0.0,0.0,False
2024-11-28 19:16:33.191000+00:00,0.0,50.0,0.0,0.0,False
2024-11-28 19:16:33.557000+00:00,0.0,67.5,0.0,0.0,False
2024-11-28 19:16:33.607000+00:00,0.0,0.0,113.0,0.0,False
2024-11-28 19:16:33.668000+00:00,0.0,50.0,0.0,0.0,False
2024-11-28 19:16:34.102000+00:00,0.0,85.0,0.0,0.0,False
2024-11-28 19:16:34.139000+00:00,0.0,62.5,0.0,0.0,False
2024-11-28 19:16:34.155000+00:00,0.0,22.0,1.5360000000000014,0.0,False
2024-11-28 19:16:34.552000+00:00,0.0,0.0,95.00000000000006,0.0,False
2024-11-28 19:16:34.580000+00:00,0.0,40.64499999999998,0.0,0.0,False
2024-11-28 19:16:34.617000+00:00,0.0,0.0,9.216000000000008,0.0,False
2024-11-28 19:16:35.057000+00:00,0.0,21.0,0.0,0.0,False
2024-11-28 19:16:35.086000+00:00,0.0,0.0,2.048000000000002,0.0,False
2024-11-28 19:16:35.491000+00:00,0.0,84.99999999999994,0.0,0.0,False
2024-11-28 19:16:35.560000+00:00,0.0,0.0,84.0,0.0,False
2024-11-28 19:16:36.445000+00:00,0.0,0.0,63.0,0.0,False
2024-11-28 19:16:36.982000+00:00,0.0,0.0,10.079999999999984,0.0,False
2024-11-28 19:16:37.378000+00:00,0.0,0.0,70.0,0.0,False
2024-11-28 19:16:37.448000+00:00,0.0,0.0,11.520000000000039,0.0,False
2024-11-28 19:16:37.670000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:37.920000+00:00,0.0,0.0,17.279999999999973,0.0,False
2024-11-28 19:16:38.331000+00:00,0.0,0.0,70.0,0.0,False
2024-11-28 19:16:38.400000+00:00,0.0,0.0,11.519999999999982,0.0,False
2024-11-28 19:16:38.810000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:38.855000+00:00,0.0,0.0,16.80000000000001,0.0,False
2024-11-28 19:16:39.316000+00:00,0.0,0.0,12.0,0.0,False
2024-11-28 19:16:39.541000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:39.785000+00:00,0.0,0.0,17.28000000000003,0.0,False
2024-11-28 19:16:40.269000+00:00,0.0,0.0,11.039999999999964,0.0,False
2024-11-28 19:16:40.720000+00:00,0.0,0.0,12.0,0.0,False
2024-11-28 19:16:42.389000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:44.312000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:46.279000+00:00,0.0,85.0,0.0,0.0,False
2024-11-28 19:16:47.219000+00:00,0.0,85.0,0.0,0.0,False
2024-11-28 19:16:48.165000+00:00,0.0,78.0,0.0,0.0,False
2024-11-28 19:16:49.174000+00:00,0.0,0.0,34.8,0.0,False
2024-11-28 19:16:49.638000+00:00,0.0,0.0,24.0,0.0,False
2024-11-28 19:16:50.107000+00:00,0.0,0.0,47.80000000000001,0.0,False
2024-11-28 19:16:50.566000+00:00,0.0,16.661,0.0,0.0,False
2024-11-28 19:16:51.025000+00:00,0.0,0.0,44.19999999999999,0.0,False
2024-11-28 19:16:51.032000+00:00,0.0,7.7690000000000055,0.0,0.0,False
2024-11-28 19:16:51.052000+00:00,0.0,0.0,12.0,0.0,False
2024-11-28 19:16:51.469000+00:00,0.0,0.0,0.6289999999999907,0.0,False
2024-11-28 19:16:51.511000+00:00,0.0,0.0,24.0,0.0,False
2024-11-28 19:16:51.934000+00:00,0.0,85.0,0.0,0.0,False
2024-11-28 19:16:51.945000+00:00,0.0,0.0,10.870000000000005,0.0,False
2024-11-28 19:16:51.973000+00:00,0.0,46.51600000000002,0.0,0.0,False
2024-11-28 19:16:51.993000+00:00,0.0,0.0,32.39999999999998,0.0,False
2024-11-28 19:16:52.442000+00:00,0.0,20.123999999999967,0.0,0.0,False
2024-11-28 19:16:52.451000+00:00,0.0,0.0,28.80000000000001,0.0,False
2024-11-28 19:16:52.866000+00:00,0.0,85.0,0.0,0.0,False
2024-11-28 19:16:52.934000+00:00,0.0,0.0,48.0,0.0,False
2024-11-28 19:16:53.388000+00:00,0.0,0.0,4.800000000000011,0.0,False
2024-11-28 19:16:53.862000+00:00,0.0,0.0,26.769999999999982,0.0,False
2024-11-28 19:16:54.726000+00:00,0.0,15.0,0.0,0.0,False
2024-11-28 19:16:55.711000+00:00,0.0,16.0,0.0,0.0,False
2024-11-28 19:16:56.120000+00:00,0.0,24.0,0.0,0.0,False
2024-11-28 19:16:56.135000+00:00,0.0,120.0,0.0,0.0,False
2024-11-28 19:16:56.150000+00:00,0.0,5.0,0.0,0.0,False
2024-11-28 19:16:56.164000+00:00,0.0,78.00400000000013,0.0,0.0,False
2024-11-28 19:16:56.198000+00:00,0.0,27.547000000000025,0.0,0.0,False
2024-11-28 19:16:56.245000+00:00,0.0,78.667,0.0,0.0,False
2024-11-28 19:16:56.631000+00:00,0.0,148.97399999999993,0.0,0.0,False
2024-11-28 19:16:56.686000+00:00,0.0,34.120000000000005,21.600000000000023,0.0,False
2024-11-28 19:16:56.701000+00:00,0.0,25.0,0.0,0.0,False
2024-11-28 19:16:56.714000+00:00,0.0,52.39900000000003,15.7197,0.0,False
2024-11-28 19:16:57.048000+00:00,0.0,12.0,0.0,0.0,False
2024-11-28 19:16:57.112000+00:00,0.0,0.0,5.399999999999977,0.0,False
2024-11-28 19:16:57.154000+00:00,0.0,0.0,63.0,0.0,False
2024-11-28 19:16:57.169000+00:00,0.0,51.299999999999955,15.39,0.0,False
2024-11-28 19:16:57.369000+00:00,0.0,0.0,33.60000000000002,1.0,False
2024-11-28 19:16:57.533000+00:00,0.0,30.0,26.9402,0.0,False
2024-11-28 19:16:57.552000+00:00,1.0,124.99999999999994,0.0,0.0,True
2024-11-28 19:16:57.567000+00:00,1.0,70.12000000000012,0.0,0.0,True
2024-11-28 19:16:57.632000+00:00,0.0,0.0,31.140000000000015,0.0,False
2024-11-28 19:16:57.664000+00:00,0.0,94.5,28.349999999999998,0.0,False
2024-11-28 19:16:57.673000+00:00,0.0,53.90899999999999,0.0,0.0,False
2024-11-28 19:16:57.996000+00:00,0.0,63.68000000000001,66.8,0.0,False
2024-11-28 19:16:58.047000+00:00,1.0,0.0,0.0,0.0,True
2024-11-28 19:16:58.089000+00:00,0.0,0.0,17.28,0.0,False
2024-11-28 19:16:58.105000+00:00,0.0,0.0,63.0,0.0,False
2024-11-28 19:16:58.125000+00:00,0.0,21.600000000000023,0.0,0.0,False
2024-11-28 19:16:58.139000+00:00,0.0,74.51800000000003,3.0720000000000027,0.0,False
2024-11-28 19:16:58.470000+00:00,0.0,95.44,96.39979999999998,0.0,False
2024-11-28 19:16:58.503000+00:00,0.0,96.06999999999994,0.0,0.0,False
2024-11-28 19:16:58.518000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:58.569000+00:00,0.0,0.0,28.80000000000001,0.0,False
2024-11-28 19:16:58.610000+00:00,0.0,0.0,7.980000000000018,0.0,False
2024-11-28 19:16:58.935000+00:00,0.0,29.936000000000035,55.85600000000002,0.0,False
2024-11-28 19:16:58.968000+00:00,0.0,0.0,32.256,0.0,False
2024-11-28 19:16:58.984000+00:00,0.0,69.28999999999996,0.0,0.0,False
2024-11-28 19:16:59.014000+00:00,0.0,0.0,17.279999999999973,0.0,False
2024-11-28 19:16:59.044000+00:00,0.0,0.0,63.0,0.0,False
2024-11-28 19:16:59.403000+00:00,0.0,15.455999999999904,15.455999999999989,0.0,False
2024-11-28 19:16:59.431000+00:00,0.0,74.05999999999995,0.0,0.0,False
2024-11-28 19:16:59.466000+00:00,0.0,0.0,69.12,0.0,False
2024-11-28 19:16:59.481000+00:00,0.0,0.0,20.879999999999995,0.0,False
2024-11-28 19:16:59.876000+00:00,0.0,8.752000000000066,8.75200000000001,0.0,False
2024-11-28 19:16:59.908000+00:00,0.0,0.0,16.128,0.0,False
2024-11-28 19:16:59.920000+00:00,0.0,52.5,0.0,0.0,False
2024-11-28 19:16:59.958000+00:00,0.0,50.0,39.78000000000003,0.0,False
2024-11-28 19:16:59.984000+00:00,0.0,0.0,63.0,0.0,False
2024-11-28 19:17:00.005000+00:00,0.0,5.399999999999977,1.6200000000000045,0.0,False
2024-11-28 19:17:00.336000+00:00,0.0,20.639999999999986,23.339999999999975,0.0,False
2024-11-28 19:17:00.385000+00:00,0.0,15.25,0.0,0.0,False
2024-11-28 19:17:00.397000+00:00,0.0,0.0,34.29599999999999,0.0,False
2024-11-28 19:17:00.463000+00:00,0.0,0.0,14.20799999999997,0.0,False
2024-11-28 19:17:00.834000+00:00,0.0,5.519999999999982,0.0,0.0,False
2024-11-28 19:17:00.847000+00:00,0.0,312.0340000000001,0.0,0.0,False
2024-11-28 19:17:00.874000+00:00,0.0,84.0,0.0,0.0,False
2024-11-28 19:17:00.889000+00:00,0.0,45.0,53.28800000000001,0.0,False
2024-11-28 19:17:00.935000+00:00,0.0,21.600000000000023,6.480000000000004,0.0,False
2024-11-28 19:17:00.951000+00:00,0.0,100.0,8.83200000000005,0.0,False
2024-11-28 19:17:00.966000+00:00,0.0,0.0,70.0,0.0,False
2024-11-28 19:17:01.290000+00:00,0.0,8.879999999999995,0.0,0.0,False
2024-11-28 19:17:01.345000+00:00,0.0,24.5,0.0,0.0,False
2024-11-28 19:17:01.352000+00:00,0.0,0.0,36.09599999999995,0.0,False
2024-11-28 19:17:01.427000+00:00,0.0,0.0,13.823999999999955,0.0,False
2024-11-28 19:17:01.763000+00:00,0.0,5.519999999999982,0.0,0.0,False
2024-11-28 19:17:01.820000+00:00,0.0,0.0,42.14400000000006,0.0,False
2024-11-28 19:17:01.864000+00:00,0.0,32.39999999999998,9.719999999999999,0.0,False
2024-11-28 19:17:01.878000+00:00,0.0,0.0,56.0,0.0,False
2024-11-28 19:17:01.891000+00:00,0.0,0.0,9.216000000000008,0.0,False
2024-11-28 19:17:02.228000+00:00,0.0,8.879999999999995,0.0,0.0,False
2024-11-28 19:17:02.291000+00:00,0.0,0.0,21.312000000000012,0.0,False
2024-11-28 19:17:02.359000+00:00,0.0,0.0,14.208000000000027,0.0,False
2024-11-28 19:17:02.708000+00:00,0.0,16.160000000000082,0.0,0.0,False
2024-11-28 19:17:02.770000+00:00,0.0,0.0,31.727999999999952,0.0,False
2024-11-28 19:17:02.834000+00:00,0.0,0.0,50.1099999999999,0.0,False
